id,driverId,stop,lap,time,duration,milliseconds
2658,818,2,24,14:51:01,24.539,24539
2659,3,2,25,14:52:20,23.723,23723
2660,814,2,25,14:52:51,23.54,23540
2661,1,2,26,14:54:11,22.682,22682
2662,13,2,26,14:54:35,22.634,22634
2663,16,2,26,14:54:42,23.655,23655
2664,813,2,27,14:57:12,35.228,35228
2665,4,2,28,14:57:52,22.444,22444
2666,821,2,28,14:58:53,22.712,22712
2667,822,2,28,14:59:02,23.54,23540
2668,824,2,28,14:59:47,23.961,23961
2669,17,2,29,15:00:00,23.477,23477
2670,823,2,29,15:01:18,23.998,23998
2671,20,2,30,15:01:29,22.884,22884
2672,820,2,29,15:02:06,23.916,23916
2673,817,2,33,15:08:12,22.871,22871
2674,820,3,32,15:08:14,17.427,17427
2675,18,2,34,15:09:32,23.317,23317
2676,813,3,38,15:18:29,30.894,30894
2677,821,3,41,15:23:35,17.433,17433
2678,8,1,1,14:05:19,30.975,30975
2679,1,1,13,14:23:23,24.46,24460
2680,819,1,17,14:29:42,25.569,25569
2681,823,1,18,14:31:18,26.302,26302
2682,154,1,20,14:33:49,27.04,27040
2683,18,1,21,14:35:17,24.45,24450
2684,817,1,22,14:36:44,24.319,24319
2685,815,1,22,14:36:45,25.933,25933
2686,824,1,22,14:37:35,25.541,25541
2687,20,1,23,14:37:56,24.305,24305
2688,17,1,23,14:38:07,24.205,24205
2689,820,1,23,14:39:08,26.146,26146
2690,13,1,24,14:39:35,24.692,24692
2691,807,1,24,14:39:37,25.633,25633
2692,16,1,24,14:39:52,26.873,26873
2693,813,1,24,14:39:58,25.397,25397
2694,822,1,25,14:41:33,24.665,24665
2695,3,1,26,14:42:35,24.079,24079
2696,4,1,27,14:43:56,24.208,24208
2697,821,1,27,14:44:20,24.668,24668
2698,8,2,30,14:48:51,24.764,24764
2699,1,2,38,15:00:35,24.315,24315
2700,819,2,38,15:01:38,26.363,26363
2701,823,2,39,15:03:12,33.2,33200
2702,4,2,25,20:52:09,29.176,29176
2703,154,2,25,20:52:13,30.293,30293
2704,13,2,25,20:52:21,29.136,29136
2705,18,2,25,20:52:22,30.085,30085
2706,8,2,25,20:52:24,33.013,33013
2707,815,2,25,20:52:31,29.396,29396
2708,807,2,25,20:52:32,30.253,30253
2709,821,2,25,20:52:42,31.706,31706
2710,16,2,25,20:52:54,30.166,30166
2711,813,2,25,20:53:06,30.444,30444
2712,819,2,25,20:53:55,32.008,32008
2713,823,2,26,20:55:33,37.7,37700
2714,154,3,33,21:11:23,01:13.0,73009
2715,818,3,39,21:22:44,29.999,29999
2716,17,2,40,21:24:28,28.909,28909
2717,16,3,40,21:24:36,31.23,31230
2718,824,4,40,21:25:13,29.421,29421
2719,3,2,41,21:26:16,29.616,29616
2720,813,3,41,21:26:35,30.175,30175
2721,820,3,41,21:27:04,29.687,29687
2722,814,2,42,21:28:14,29.777,29777
2723,13,3,42,21:28:15,29.573,29573
2724,822,3,42,21:28:43,33.836,33836
2725,823,3,42,21:28:50,30.141,30141
2726,1,2,43,21:30:03,30.085,30085
2727,20,2,44,21:31:26,28.934,28934
2728,819,3,54,21:52:04,31.546,31546
2729,8,1,10,20:23:19,29.469,29469
2730,824,1,10,20:23:58,29.573,29573
2731,821,1,11,20:25:19,29.364,29364
2732,818,1,11,20:25:28,29.736,29736
2733,819,1,11,20:25:52,31.841,31841
2734,820,1,11,20:25:57,30.497,30497
2735,824,2,11,20:26:28,32.243,32243
2736,13,1,12,20:26:59,29.04,29040
2737,16,1,12,20:27:25,29.678,29678
2738,17,1,13,20:28:48,29.031,29031
2739,18,1,13,20:28:57,29.284,29284
2740,807,1,13,20:29:01,29.91,29910
2741,823,1,13,20:29:27,30.161,30161
2742,822,1,13,20:29:30,31.792,31792
2743,4,1,14,20:30:36,29.436,29436
2744,815,1,14,20:30:57,28.709,28709
2745,3,1,15,20:32:27,29.212,29212
2746,154,1,15,20:32:38,29.702,29702
2747,1,1,15,20:32:41,29.032,29032
2748,817,1,15,20:33:06,32.097,32097
2749,813,1,16,20:35:13,29.966,29966
2750,20,1,17,20:36:08,28.787,28787
2751,814,1,20,20:42:28,29.667,29667
2752,824,3,23,20:50:22,29.823,29823
2753,818,2,24,20:50:34,30.714,30714
2754,822,2,24,20:50:54,30.79,30790
2755,820,2,24,20:51:40,31.173,31173
2756,16,1,3,15:09:31,29.829,29829
2757,18,1,4,15:11:11,26.948,26948
2758,13,1,6,15:14:57,22.474,22474
2759,813,1,7,15:16:37,23.47,23470
2760,814,1,7,15:16:40,23.814,23814
2761,821,1,7,15:16:43,23.096,23096
2762,822,1,8,15:18:36,23.912,23912
2763,1,1,9,15:19:55,22.27,22270
2764,4,1,9,15:20:07,22.208,22208
2765,819,1,9,15:20:36,24.32,24320
2766,154,1,10,15:21:39,22.519,22519
2767,3,1,10,15:21:47,23.412,23412
2768,807,1,10,15:21:50,23.654,23654
2769,815,1,10,15:22:03,22.901,22901
2770,823,1,10,15:22:24,17.513,17513
2771,824,1,10,15:22:31,23.097,23097
2772,20,1,11,15:23:22,22.662,22662
2773,8,1,11,15:23:39,22.924,22924
2774,823,2,11,15:24:34,23.987,23987
2775,17,1,12,15:25:27,22.587,22587
2776,818,1,12,15:25:54,24.477,24477
2777,820,1,12,15:26:16,23.761,23761
2778,817,1,18,15:36:21,23.892,23892
2779,18,2,22,15:43:41,25.946,25946
2780,813,2,23,15:45:35,23.642,23642
2781,814,2,23,15:45:42,23.854,23854
2782,818,2,24,15:47:44,23.845,23845
2783,8,2,25,15:48:47,23.236,23236
2784,807,2,26,15:50:32,24.112,24112
2785,3,2,28,15:53:56,42.432,42432
2786,4,2,28,15:54:07,22.807,22807
2787,16,2,28,15:54:36,23.155,23155
2788,822,2,28,15:54:54,24.24,24240
2789,1,2,29,15:55:45,22.251,22251
2790,13,2,29,15:56:20,22.401,22401
2791,17,2,30,15:57:29,22.718,22718
2792,20,2,31,15:58:48,22.935,22935
2793,819,2,30,15:58:50,24.366,24366
2794,154,2,31,15:58:56,22.767,22767
2795,824,2,30,15:59:15,23.814,23814
2796,820,2,30,15:59:21,26.299,26299
2797,823,3,30,15:59:22,24.548,24548
2798,817,2,31,16:00:11,23.194,23194
2799,17,3,31,16:00:12,23.49,23490
2800,821,2,31,16:00:19,23.408,23408
2801,815,2,31,16:00:22,38.893,38893
2802,818,3,38,16:16:31,24.016,24016
2803,16,3,38,16:16:46,01:11.4,71445
2804,16,4,41,16:23:32,18.979,18979
2805,819,1,1,15:05:34,17.935,17935
2806,1,1,1,15:06:11,25.297,25297
2807,818,1,7,15:15:39,25.816,25816
2808,18,1,8,15:17:14,23.462,23462
2809,822,1,8,15:17:18,23.421,23421
2810,16,1,8,15:17:19,23.803,23803
2811,821,1,9,15:18:50,23.887,23887
2812,813,1,9,15:18:58,23.524,23524
2813,807,1,10,15:20:27,23.383,23383
2814,814,1,10,15:20:37,23.476,23476
2815,17,1,11,15:21:54,23.617,23617
2816,13,1,11,15:22:06,22.946,22946
2817,8,1,11,15:22:11,23.313,23313
2818,820,1,11,15:22:39,23.648,23648
2819,154,1,12,15:23:30,23.282,23282
2820,3,1,12,15:23:43,22.812,22812
2821,815,1,12,15:23:48,26.423,26423
2822,4,1,13,15:25:26,22.645,22645
2823,20,1,14,15:26:53,22.916,22916
2824,3,2,16,15:30:40,17.806,17806
2825,819,2,17,15:33:03,24.38,24380
2826,817,1,21,15:39:04,24.608,24608
2827,818,2,21,15:39:24,24.087,24087
2828,18,2,23,15:42:30,26.263,26263
2829,3,3,24,15:44:05,22.771,22771
2830,17,2,25,15:45:06,22.774,22774
2831,814,2,26,15:47:38,23.858,23858
2832,822,2,27,15:49:16,23.483,23483
2833,16,2,27,15:49:23,23.484,23484
2834,13,2,28,15:50:36,22.871,22871
2835,813,2,28,15:51:02,24.202,24202
2836,154,2,29,15:51:38,23.086,23086
2837,807,2,29,15:52:08,23.831,23831
2838,820,2,29,15:53:22,24.373,24373
2839,4,2,30,15:53:46,22.839,22839
2840,821,2,30,15:54:04,23.184,23184
2841,815,2,30,15:54:05,27.707,27707
2842,8,2,31,15:55:30,23.29,23290
2843,817,2,32,15:57:31,17.801,17801
2844,13,3,34,16:00:41,17.822,17822
2845,819,3,35,16:03:32,24.381,24381
2846,20,2,37,16:04:36,22.873,22873
2847,818,3,38,16:07:30,24.876,24876
2848,3,4,39,16:08:49,22.551,22551
2849,18,3,40,16:10:36,23.105,23105
2850,17,3,42,16:12:42,23.094,23094
2851,815,3,42,16:14:05,25.585,25585
2852,817,3,44,16:17:21,24.178,24178
2853,814,1,1,15:05:12,23.662,23662
2854,818,1,1,15:05:14,24.232,24232
2855,819,1,1,15:05:39,29.082,29082
2856,20,1,2,15:06:36,24,24000
2857,4,1,2,15:06:48,29.8,29800
2858,807,1,5,15:11:22,24.096,24096
2859,824,1,5,15:11:40,33.937,33937
2860,18,1,6,15:13:04,23.517,23517
2861,3,1,7,15:14:25,23.685,23685
2862,8,1,7,15:14:33,26.989,26989
2863,13,1,8,15:15:56,23.579,23579
2864,1,1,8,15:16:00,23.546,23546
2865,813,1,8,15:16:14,25.53,25530
2866,18,2,12,15:22:48,23.774,23774
2867,154,1,13,15:23:59,23.648,23648
2868,821,1,16,15:28:39,18.423,18423
2869,819,2,16,15:29:58,26.97,26970
2870,821,2,26,15:44:22,25.66,25660
2871,818,2,26,15:44:28,24.128,24128
2872,3,2,27,15:45:31,23.895,23895
2873,17,1,28,15:46:25,23.487,23487
2874,815,1,28,15:46:43,23.541,23541
2875,820,1,29,15:49:37,24.757,24757
2876,13,2,30,15:50:06,23.332,23332
2877,1,2,30,15:50:07,23.574,23574
2878,814,2,30,15:50:21,24.024,24024
2879,4,2,30,15:50:22,23.595,23595
2880,20,2,31,15:51:05,23.568,23568
2881,822,1,31,15:51:52,27.619,27619
2882,17,2,32,15:52:46,23.459,23459
2883,18,3,32,15:53:44,24.754,24754
2884,817,1,33,15:54:38,25.608,25608
2885,815,2,33,15:54:42,24.91,24910
2886,807,2,33,15:54:45,24.834,24834
2887,824,2,33,15:56:05,25.383,25383
2888,4,3,36,15:59:44,24.066,24066
2889,817,2,38,16:02:35,24.471,24471
2890,813,2,38,16:02:44,26.312,26312
2891,16,1,41,16:07:01,23.891,23891
2892,821,3,47,16:16:34,24.415,24415
2893,822,2,49,16:19:37,25.909,25909
2894,807,3,53,16:25:07,29.057,29057
2895,820,2,52,16:25:27,24.445,24445
2896,8,2,58,16:32:33,24.141,24141
2897,18,1,2,17:07:35,27.176,27176
2898,813,1,5,17:12:55,22.886,22886
2899,824,1,5,17:13:09,24.064,24064
2900,815,1,6,17:14:42,21.503,21503
2901,820,1,6,17:15:04,23.49,23490
2902,1,1,7,17:16:23,21.372,21372
2903,817,1,7,17:16:41,22.194,22194
2904,823,1,7,17:16:50,22.834,22834
2905,17,1,8,17:18:09,21.175,21175
2906,154,1,8,17:18:10,21.627,21627
2907,819,1,8,17:18:39,22.498,22498
2908,807,1,9,17:20:04,22.363,22363
2909,3,1,10,17:21:41,21.653,21653
2910,18,2,11,17:24:21,21.516,21516
2911,20,1,14,17:28:39,22.275,22275
2912,4,1,16,17:32:49,21.53,21530
2913,818,1,17,17:34:46,21.93,21930
2914,13,1,18,17:36:23,21.485,21485
2915,821,1,18,17:36:43,22.685,22685
2916,814,1,20,17:40:06,22.27,22270
2917,822,1,24,17:47:40,23.361,23361
2918,813,2,25,17:49:29,23.41,23410
2919,807,2,27,17:53:04,22.863,22863
2920,815,2,27,17:53:06,21.37,21370
2921,16,1,28,17:54:54,22.048,22048
2922,817,2,28,17:55:05,22.946,22946
2923,1,2,29,17:56:37,21.609,21609
2924,821,2,30,17:58:38,22.07,22070
2925,824,2,31,18:01:41,23.576,23576
2926,819,2,32,18:03:05,24.005,24005
2927,17,2,33,18:03:15,21.911,21911
2928,3,2,33,18:03:19,21.633,21633
2929,820,2,32,18:03:37,22.802,22802
2930,823,2,33,18:04:45,22.286,22286
2931,807,3,34,18:05:56,16.147,16147
2932,20,2,37,18:09:50,21.298,21298
2933,154,2,37,18:10:31,22.286,22286
2934,13,2,38,18:12:40,22.315,22315
2935,4,2,44,18:23:20,21.453,21453
2936,822,2,45,18:25:31,26.68,26680
2937,818,2,51,18:36:34,23.608,23608
2938,821,1,1,13:05:59,24.859,24859
2939,820,1,5,13:15:49,18.737,18737
2940,813,1,8,13:21:04,32.794,32794
2941,5,1,17,13:36:46,25.323,25323
2942,18,1,20,13:42:04,24.589,24589
2943,819,1,20,13:42:30,27.568,27568
2944,13,1,21,13:43:48,23.936,23936
2945,824,1,21,13:44:14,26.205,26205
2946,823,1,21,13:44:15,25.268,25268
2947,815,1,22,13:45:19,23.808,23808
2948,814,1,22,13:45:29,24.444,24444
2949,3,1,22,13:45:30,23.806,23806
2950,817,1,22,13:45:31,24.226,24226
2951,822,1,23,13:47:05,25.014,25014
2952,1,1,25,13:50:25,23.904,23904
2953,4,1,26,13:52:15,23.817,23817
2954,20,1,27,13:53:30,24.086,24086
2955,820,2,26,13:53:36,24.293,24293
2956,807,1,27,13:53:54,24.03,24030
2957,818,1,27,13:54:22,24.381,24381
2958,17,1,28,13:55:26,23.537,23537
2959,154,1,29,13:57:05,23.876,23876
2960,5,2,31,14:01:31,36.333,36333
2961,821,2,36,14:10:01,25.027,25027
2962,13,2,38,14:13:40,24.116,24116
2963,814,2,49,14:32:33,24.914,24914
2964,819,2,50,14:35:29,18.692,18692
2965,818,1,10,14:16:58,23.455,23455
2966,817,1,14,14:22:11,22.721,22721
2967,5,1,15,14:23:39,23.019,23019
2968,822,1,17,14:26:13,24.166,24166
2969,16,1,17,14:26:14,23.161,23161
2970,13,1,19,14:28:38,22.342,22342
2971,815,1,19,14:28:47,22.591,22591
2972,18,1,20,14:30:03,22.746,22746
2973,807,1,20,14:30:06,23.887,23887
2974,814,1,20,14:30:15,23.237,23237
2975,4,1,21,14:31:09,22.755,22755
2976,1,1,21,14:31:13,22.655,22655
2977,824,1,21,14:32:02,24.657,24657
2978,3,1,22,14:32:39,23.328,23328
2979,821,1,22,14:33:00,23.857,23857
2980,17,1,23,14:33:42,25.012,25012
2981,813,1,23,14:34:24,23.6,23600
2982,20,1,24,14:34:51,22.51,22510
2983,823,1,24,14:36:01,23.732,23732
2984,819,1,25,14:37:24,24.099,24099
2985,820,1,26,14:38:59,25.06,25060
2986,818,2,28,14:41:19,24.183,24183
2987,13,2,34,14:48:24,17.367,17367
2988,5,2,34,14:49:00,22.646,22646
2989,16,2,37,14:52:49,24.001,24001
2990,822,2,41,14:58:30,23.695,23695
2991,817,2,42,14:59:24,23.34,23340
2992,18,2,43,15:00:19,23.788,23788
2993,13,3,43,15:00:27,22.655,22655
2994,813,2,43,15:00:59,26.734,26734
2995,3,2,44,15:01:40,22.753,22753
2996,815,2,44,15:01:41,22.397,22397
2997,807,2,46,15:04:31,23.237,23237
2998,20,2,47,15:04:55,32.899,32899
2999,17,2,47,15:05:08,26.718,26718
3000,818,3,46,15:05:09,23.451,23451
3001,4,2,47,15:05:13,22.732,22732
3002,1,2,47,15:05:43,24.423,24423
3003,814,2,47,15:06:01,23.33,23330
3004,821,2,47,15:06:09,23.138,23138
3005,823,2,47,15:06:59,27.107,27107
3006,824,2,47,15:07:06,23.403,23403
3007,820,2,48,15:08:47,23.449,23449
3008,1,3,52,15:12:31,17.385,17385
3009,823,3,52,15:13:57,17.339,17339
3010,16,3,54,15:15:17,22.981,22981
3011,820,3,66,15:32:58,23.222,23222
3012,154,1,1,17:09:56,17.255,17255
3013,821,1,1,17:10:12,32.657,32657
3014,815,1,1,17:10:14,25.541,25541
3015,18,1,11,17:26:02,22.411,22411
3016,815,2,11,17:27:03,22.497,22497
3017,3,1,12,17:27:27,24.331,24331
3018,817,1,12,17:27:37,22.994,22994
3019,825,1,12,17:27:45,23.15,23150
3020,807,1,12,17:27:51,22.615,22615
3021,4,1,12,17:27:55,22.887,22887
3022,8,1,12,17:28:02,25.543,25543
3023,818,1,12,17:28:02,23.124,23124
3024,826,1,12,17:28:03,30.514,30514
3025,828,1,23,17:48:18,23.238,23238
3026,820,1,24,17:49:56,24.209,24209
3027,824,1,20,17:54:48,23.821,23821
3028,154,2,28,17:56:08,22.264,22264
3029,813,1,29,17:57:57,22.847,22847
3030,821,2,30,17:59:29,23.797,23797
3031,18,2,32,18:02:01,22.399,22399
3032,815,3,32,18:02:29,22.526,22526
3033,807,2,33,18:03:36,22.933,22933
3034,818,2,33,18:03:39,22.978,22978
3035,4,2,35,18:06:45,21.978,21978
3036,817,2,36,18:08:06,22.427,22427
3037,8,2,36,18:08:30,21.825,21825
3038,826,2,36,18:08:31,23.92,23920
3039,825,2,37,18:09:47,22.273,22273
3040,3,2,38,18:10:59,23.673,23673
3041,820,2,41,18:18:13,23.493,23493
3042,824,2,35,18:19:32,22.656,22656
3043,822,1,10,17:24:46,34.921,34921
3044,16,1,35,18:07:21,24.305,24305
3045,822,2,36,18:08:28,23.117,23117
3046,824,1,1,16:07:01,52.836,52836
3047,818,1,2,16:07:55,45.629,45629
3048,8,1,2,16:08:22,26.399,26399
3049,825,1,9,16:20:38,37.116,37116
3050,826,1,10,16:22:31,25.109,25109
3051,821,1,10,16:22:33,29.42,29420
3052,820,1,10,16:22:44,25.639,25639
3053,4,1,11,16:24:00,24.466,24466
3054,16,1,11,16:24:25,25.998,25998
3055,828,1,11,16:24:33,30.04,30040
3056,817,1,12,16:25:46,24.709,24709
3057,13,1,12,16:26:05,24.637,24637
3058,154,1,12,16:26:14,25.046,25046
3059,20,1,13,16:27:33,24.432,24432
3060,18,1,13,16:27:49,24.841,24841
3061,3,1,14,16:29:15,24.723,24723
3062,822,1,14,16:29:48,25.02,25020
3063,1,1,15,16:30:55,24.604,24604
3064,155,1,15,16:31:53,27.124,27124
3065,807,1,16,16:33:07,25.336,25336
3066,818,2,17,16:36:11,26.598,26598
3067,8,2,18,16:37:53,24.417,24417
3068,826,2,22,16:44:37,27.473,27473
3069,821,2,23,16:46:42,26.325,26325
3070,825,2,24,16:48:18,30.661,30661
3071,16,2,24,16:48:28,25.493,25493
3072,18,2,25,16:49:48,24.524,24524
3073,154,2,25,16:50:09,25.596,25596
3074,828,2,26,16:52:40,26.515,26515
3075,4,2,27,16:53:03,24.222,24222
3076,13,2,27,16:53:28,24.577,24577
3077,820,2,27,16:54:31,29.21,29210
3078,817,2,28,16:54:45,24.775,24775
3079,822,2,29,16:57:09,24.964,24964
3080,20,2,31,17:00:00,24.728,24728
3081,155,2,31,17:01:26,26.505,26505
3082,3,2,32,17:01:43,25.287,25287
3083,1,2,33,17:03:18,25.296,25296
3084,807,2,34,17:05:38,24.887,24887
3085,826,3,34,17:06:44,25.289,25289
3086,8,3,34,17:07:07,24.246,24246
3087,828,3,38,17:15:01,26.03,26030
3088,18,3,39,17:15:13,25.028,25028
3089,825,3,39,17:15:37,24.415,24415
3090,817,3,40,17:16:28,01:49.3,109329
3091,154,3,40,17:17:34,25.735,25735
3092,4,3,42,17:20:04,24.641,24641
3093,820,3,41,17:20:31,27.828,27828
3094,13,3,42,17:20:35,24.526,24526
3095,817,4,42,17:22:17,34.697,34697
3096,822,3,44,17:24:12,24.498,24498
3097,817,5,44,17:26:23,34.48,34480
3098,20,3,49,17:32:08,25.186,25186
3099,3,3,50,17:33:47,24.654,24654
3100,1,3,51,17:35:18,24.484,24484
3101,818,1,1,18:06:44,33.895,33895
3102,16,1,7,18:16:37,25.293,25293
3103,822,1,10,18:21:24,25.04,25040
3104,826,1,10,18:21:32,26.064,26064
3105,824,1,10,18:21:44,25.756,25756
3106,828,1,11,18:23:34,25.367,25367
3107,820,1,11,18:23:35,25.858,25858
3108,4,1,12,18:24:52,25.77,25770
3109,821,1,12,18:25:08,25.543,25543
3110,13,1,13,18:26:30,24.528,24528
3111,8,1,13,18:26:37,25.009,25009
3112,154,1,13,18:26:50,25.192,25192
3113,824,2,13,18:27:52,29.729,29729
3114,825,1,14,18:28:29,24.611,24611
3115,16,2,13,18:29:29,40.747,40747
3116,818,2,14,18:29:48,25.897,25897
3117,807,1,15,18:29:59,24.757,24757
3118,155,1,15,18:30:29,27.124,27124
3119,815,1,16,18:31:38,24.697,24697
3120,20,1,16,18:31:48,24.964,24964
3121,18,1,17,18:33:25,24.476,24476
3122,817,1,18,18:35:12,24.706,24706
3123,1,1,19,18:36:24,24.687,24687
3124,813,1,19,18:37:12,25.395,25395
3125,824,3,18,18:37:15,18.989,18989
3126,3,1,21,18:39:48,24.851,24851
3127,826,2,24,18:45:46,25.34,25340
3128,822,2,25,18:47:07,25.068,25068
3129,825,2,25,18:47:29,24.559,24559
3130,828,2,26,18:49:57,25.819,25819
3131,821,2,27,18:51:10,25.633,25633
3132,13,2,28,18:52:16,25.896,25896
3133,4,2,28,18:52:21,24.576,24576
3134,154,2,28,18:52:44,25.032,25032
3135,820,2,28,18:53:21,27.233,27233
3136,824,4,31,19:00:23,25.866,25866
3137,8,2,33,19:01:01,25.415,25415
3138,815,2,34,19:02:23,24.737,24737
3139,20,2,34,19:02:35,26.186,26186
3140,807,2,35,19:04:06,24.44,24440
3141,18,2,35,19:04:08,25.245,25245
3142,817,2,35,19:04:23,24.816,24816
3143,155,2,35,19:05:19,26.628,26628
3144,154,3,37,19:08:17,25.693,25693
3145,13,3,38,19:09:23,24.575,24575
3146,825,3,38,19:09:48,25.572,25572
3147,813,2,39,19:11:30,26.44,26440
3148,826,3,39,19:11:36,25.345,25345
3149,822,3,40,19:12:44,25.98,25980
3150,1,2,41,19:13:29,25.146,25146
3151,3,2,41,19:13:42,24.907,24907
3152,813,3,40,19:13:51,34.249,34249
3153,820,3,40,19:14:34,25.981,25981
3154,4,3,41,19:14:50,24.493,24493
3155,8,3,41,19:15:09,24.453,24453
3156,824,5,40,19:16:59,25.383,25383
3157,813,4,47,19:27:48,32.874,32874
3158,18,1,7,15:16:33,22.408,22408
3159,154,1,9,15:19:58,23.213,23213
3160,13,1,10,15:21:37,01:18.3,78277
3161,8,1,10,15:21:45,22.994,22994
3162,815,1,10,15:21:51,22.914,22914
3163,828,1,10,15:22:18,23.677,23677
3164,4,1,11,15:23:16,22.776,22776
3165,807,1,11,15:23:24,23.438,23438
3166,155,1,11,15:23:49,24.883,24883
3167,813,1,11,15:23:51,24.01,24010
3168,824,1,11,15:23:56,24.784,24784
3169,20,1,12,15:25:00,22.57,22570
3170,822,1,12,15:25:09,24.78,24780
3171,820,1,12,15:25:48,23.781,23781
3172,3,1,13,15:26:51,23.277,23277
3173,826,1,14,15:28:56,23.521,23521
3174,821,1,14,15:29:04,22.988,22988
3175,817,1,15,15:30:17,23.186,23186
3176,818,1,15,15:30:46,24.119,24119
3177,1,1,17,15:33:31,22.968,22968
3178,825,1,17,15:34:28,23.67,23670
3179,821,2,27,15:52:18,23.252,23252
3180,828,2,27,15:53:08,23.73,23730
3181,18,2,28,15:53:59,22.548,22548
3182,824,2,28,15:54:28,24.32,24320
3183,815,2,30,15:57:11,23.636,23636
3184,155,2,30,15:57:59,25.402,25402
3185,807,2,31,15:58:34,22.764,22764
3186,822,2,31,15:58:35,23.639,23639
3187,8,2,31,15:58:50,23.291,23291
3188,826,2,31,15:59:08,23.628,23628
3189,825,2,31,15:59:19,22.579,22579
3190,13,2,31,15:59:50,23.83,23830
3191,818,2,32,16:00:58,24.417,24417
3192,813,2,32,16:01:12,23.022,23022
3193,4,2,33,16:01:40,22.947,22947
3194,820,2,32,16:01:49,23.878,23878
3195,20,2,34,16:03:40,22.246,22246
3196,3,2,37,16:08:37,23.089,23089
3197,817,2,37,16:08:42,22.498,22498
3198,1,2,38,16:09:59,23.999,23999
3199,821,3,40,16:15:29,22.734,22734
3200,155,3,40,16:15:53,24.722,24722
3201,828,3,42,16:20:02,23.969,23969
3202,820,3,48,16:30:26,23.886,23886
3203,20,1,12,14:22:29,21.974,21974
3204,817,1,14,14:25:18,21.969,21969
3205,154,1,15,14:26:57,22.126,22126
3206,13,1,15,14:27:02,22.89,22890
3207,813,1,15,14:27:21,27.851,27851
3208,4,1,16,14:28:34,21.97,21970
3209,818,1,16,14:28:57,22.976,22976
3210,8,1,17,14:30:07,22.056,22056
3211,807,1,17,14:30:13,22.355,22355
3212,18,1,17,14:30:19,21.81,21810
3213,16,1,17,14:30:29,28.013,28013
3214,820,1,17,14:30:46,24.337,24337
3215,1,1,18,14:31:07,22.951,22951
3216,815,1,18,14:31:48,22.367,22367
3217,826,1,18,14:31:51,22.703,22703
3218,821,1,18,14:32:02,23.063,23063
3219,828,1,18,14:32:30,23.091,23091
3220,825,1,19,14:33:31,21.894,21894
3221,822,1,20,14:34:39,22.824,22824
3222,3,1,21,14:35:43,22.254,22254
3223,824,1,21,14:37:01,22.928,22928
3224,155,1,23,14:40:18,22.789,22789
3225,13,2,28,14:47:33,22.381,22381
3226,820,2,31,14:53:03,23.232,23232
3227,20,2,33,14:55:18,21.599,21599
3228,154,2,34,14:56:49,22.078,22078
3229,4,2,35,14:58:14,22.014,22014
3230,16,2,35,14:58:53,23.378,23378
3231,807,2,36,14:59:56,22.724,22724
3232,18,2,36,15:00:01,24.408,24408
3233,826,2,36,15:00:07,22.841,22841
3234,821,2,36,15:00:25,24.78,24780
3235,815,2,37,15:01:31,22.282,22282
3236,813,2,37,15:01:54,22.024,22024
3237,828,2,40,15:07:44,26.671,26671
3238,825,2,41,15:07:56,21.768,21768
3239,824,2,41,15:08:45,22.568,22568
3240,1,2,43,15:09:35,23.59,23590
3241,8,2,43,15:10:34,22.727,22727
3242,820,3,42,15:10:46,23.586,23586
3243,3,2,45,15:12:42,22.309,22309
3244,817,2,45,15:13:16,21.83,21830
3245,822,2,45,15:13:31,22.701,22701
3246,13,3,46,15:15:37,22.304,22304
3247,20,3,52,15:24:24,21.608,21608
3248,821,3,52,15:25:31,23.025,23025
3249,4,3,53,15:25:53,21.664,21664
3250,826,3,53,15:26:38,22.984,22984
3251,154,1,1,14:04:54,26.312,26312
3252,16,1,1,14:04:55,33.207,33207
3253,20,1,4,14:10:25,01:06.1,66065
3254,154,2,23,14:37:00,25.029,25029
3255,820,1,24,14:38:19,33.074,33074
3256,18,1,25,14:38:59,25.992,25992
3257,821,1,25,14:39:10,25.906,25906
3258,155,1,25,14:39:30,25.421,25421
3259,824,1,25,14:39:30,32.658,32658
3260,3,1,26,14:39:54,24.672,24672
3261,1,1,26,14:40:01,27.509,27509
3262,828,1,25,14:40:02,28.091,28091
3263,8,1,26,14:40:06,25.282,25282
3264,817,1,26,14:40:07,26.584,26584
3265,4,1,26,14:40:12,26.499,26499
3266,825,1,26,14:40:29,28.943,28943
3267,818,1,26,14:40:32,25.444,25444
